2,4004,10,X,0,1,0
2,4005,1,X,2,1,0
2,4005,2,X,0,0,1
2,4005,3,X,1,0,1
2,4005,4,X,0,1,0
2,4005,5,X,0,0,1
2,4005,6,X,2,0,0
2,4005,7,X,1,1,0
2,4005,8,X,0,0,0
2,4005,9,X,0,2,0
2,4005,10,X,1,1,0
2,4006,1,X,0,0,1
2,4006,2,X,0,0,0
2,4006,3,X,0,0,0
2,4006,4,X,0,0,0
2,4006,5,X,0,3,0
2,4006,6,X,0,1,0
2,4006,7,X,0,0,2
2,4006,8,X,1,1,1
2,4006,9,X,0,0,0
2,4006,10,X,0,0,3
2,4007,1,X,0,1,1
2,4007,2,X,0,1,0
2,4007,3,X,1,1,0
2,4007,4,X,1,0,0
2,4007,5,X,0,1,2
2,4007,6,X,1,2,0
2,4007,7,X,0,0,4
2,4007,8,X,0,0,0
2,4007,9,X,2,0,0
2,4007,10,X,0,0,0
2,4008,1,X,0,2,0
2,4008,2,X,0,0,0
2,4008,3,X,0,0,1
2,4008,4,X,0,0,0
2,4008,5,X,1,0,1
2,4008,6,X,2,0,0
2,4008,7,X,0,1,0
2,4008,8,X,0,0,1
2,4008,9,X,0,0,0
2,4008,10,X,1,1,0
2,4009,1,X,1,1,0
2,4009,2,X,1,0,0
2,4009,3,X,0,2,0
2,4009,4,X,1,1,0
2,4009,5,X,1,1,0
2,4009,6,X,1,0,0
2,4009,7,X,0,0,0
2,4009,8,X,0,0,0
2,4009,9,X,0,0,1
2,4009,10,X,1,0,0
2,4010,1,X,1,0,1
2,4010,2,X,0,0,0
2,4010,3,X,2,1,2
2,4010,4,X,1,1,1
2,4010,5,X,0,0,0
2,4010,6,X,0,0,0
2,4010,7,X,0,0,2
2,4010,8,X,1,1,1
2,4010,9,X,0,0,0
2,4010,10,X,0,0,0
2,4011,1,X,1,0,0
2,4011,2,X,0,0,2
2,4011,3,X,0,0,1
2,4011,4,X,0,0,2
2,4011,5,X,0,1,3
2,4011,6,X,0,1,2
2,4011,7,X,0,0,0
2,4011,8,X,1,0,1
2,4011,9,X,0,1,0
2,4011,10,X,0,0,0
2,4012,1,X,0,0,0
2,4012,2,X,0,0,1
2,4012,3,X,1,0,0
2,4012,4,X,0,0,1
2,4012,5,X,0,2,0
2,4012,6,X,1,1,2
2,4012,7,X,0,1,1
2,4012,8,X,1,0,0
2,4012,9,X,1,0,0
2,4012,10,X,0,2,0
2,4013,1,X,2,0,1
2,4013,2,X,0,2,1
2,4013,3,X,0,1,0
2,4013,4,X,0,1,1
2,4013,5,X,0,0,0
2,4013,6,X,1,0,2
2,4013,7,X,0,1,1
2,4013,8,X,1,0,0
2,4013,9,X,0,1,1
2,4013,10,X,1,0,0
2,4014,1,X,1,0,2
2,4014,2,X,0,0,1
2,4014,3,X,1,0,0
2,4014,4,X,0,0,0
2,4014,5,X,0,0,0
2,4014,6,X,0,1,0
2,4014,7,X,2,1,0
2,4014,8,X,0,0,0
2,4014,9,X,1,0,0
2,4014,10,X,1,0,1
2,4015,1,X,1,0,0
2,4015,2,X,1,0,1
2,4015,3,X,0,1,0
2,4015,4,X,0,0,0
2,4015,5,X,1,0,0
2,4015,6,X,2,1,0
2,4015,7,X,1,0,0
2,4015,8,X,0,2,1
2,4015,9,X,0,0,0
2,4015,10,X,0,1,0
2,4016,1,X,1,0,0
2,4016,2,X,0,0,1
2,4016,3,X,2,0,0
2,4016,4,X,1,1,0
2,4016,5,X,0,1,1
2,4016,6,X,1,0,0
2,4016,7,X,1,2,0
2,4016,8,X,2,0,0
2,4016,9,X,1,1,1
2,4016,10,X,2,0,0
2,4017,1,X,1,0,0
2,4017,2,X,1,0,0
2,4017,3,X,0,0,0
2,4017,4,X,1,1,0
2,4017,5,X,0,1,5
2,4017,6,X,1,0,1
2,4017,7,X,1,3,1
2,4017,8,X,2,1,3
2,4017,9,X,0,0,0
2,4017,10,X,0,1,1
2,4018,1,X,1,1,0
2,4018,2,X,0,0,1
2,4018,3,X,1,0,1
2,4018,4,X,2,0,0
2,4018,5,X,1,0,3
2,4018,6,X,0,0,0
2,4018,7,X,0,0,0
2,4018,8,X,1,1,1
2,4018,9,X,0,0,0
2,4018,10,X,0,0,0
2,4019,1,X,1,0,0
2,4019,2,X,0,0,0
2,4019,3,X,1,1,0
2,4019,4,X,1,1,1
2,4019,5,X,1,1,1
2,4019,6,X,1,1,1
2,4019,7,X,2,0,0
2,4019,8,X,1,2,0
2,4019,9,X,0,0,1
2,4019,10,X,0,0,1
2,4020,1,X,0,0,1
2,4020,2,X,1,0,1
2,4020,3,X,0,1,0
2,4020,4,X,0,0,1
2,4020,5,X,1,1,1
2,4020,6,X,1,0,0
2,4020,7,X,1,2,1
2,4020,8,X,1,1,1
2,4020,9,X,2,1,0
2,4020,10,X,0,0,0
3,4000,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4000,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4000,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,5,0,0
3,4000,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4000,5,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4000,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4000,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4000,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,4
3,4000,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,6
3,4000,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,6,0
3,4001,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,5,0,0
3,4001,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,0
3,4001,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4001,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4001,5,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,4
3,4001,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,6
3,4001,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,0
3,4001,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4001,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4001,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4002,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4002,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,4
3,4002,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,5,0
3,4002,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4002,5,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,5,0,0
3,4002,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,6,0,0
3,4002,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,4,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4002,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,4
3,4002,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4002,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,0
3,4003,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4003,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,5,4,0
3,4003,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4003,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,0
3,4003,5,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,0
3,4003,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,5
3,4003,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4003,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4003,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,5
3,4003,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4004,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4004,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4004,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4004,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,0
3,4004,5,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4004,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4004,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4004,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,4,0
3,4004,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,5,7,0
3,4004,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,0
3,4005,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,5,0
3,4005,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,5
3,4005,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4005,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4005,5,A,0,0,0,B,0,4,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,0
3,4005,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,4,0
3,4005,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,4
3,4005,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,4
3,4005,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4005,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4006,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4006,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,4,0,X,0,0,0,Z,4,0,0
3,4006,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,6,0
3,4006,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,4
3,4006,5,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4006,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,0
3,4006,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,6,0
3,4006,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,0,0
3,4006,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,5,0
3,4006,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4007,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,5
3,4007,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4007,3,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,6,0,0
3,4007,4,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,4,5,0
3,4007,5,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4007,6,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,6,0,0
3,4007,7,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,4,Z,0,0,4
3,4007,8,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,5
3,4007,9,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,4,0
3,4007,10,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,4,0,X,0,0,0,Z,0,0,0
3,4008,1,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
3,4008,2,A,0,0,0,B,0,0,0,C,0,0,0,D,0,0,0,E,0,0,0,F,0,0,0,G,0,0,0,H,0,0,0,I,0,0,0,J,0,0,0,K,0,0,0,L,0,0,0,M,0,0,0,X,0,0,0,Z,0,0,0
